date,ticker,open,high,low,close,volume,return_1d
2019-04-16,AAPL,47.66271651394717,48.119124980547575,47.44765143932651,47.61253356933594,102785600,0.0001006403482539664
2019-04-17,AAPL,47.681827243704895,48.599431612389765,47.45959735698276,48.53969192504883,115627200,0.019472989278394692
2019-04-18,AAPL,48.53730721755659,48.78343447428283,48.39393413436302,48.71413803100586,96783200,0.003593885726065116
2019-04-22,AAPL,48.46799653078765,48.97219956455611,48.35090544796784,48.87422561645508,77758000,0.00328626538249166
2019-04-23,AAPL,48.85032637317209,49.643671024935706,48.72367855106363,49.57915115356445,93292000,0.014423257416728008
2019-04-24,AAPL,49.55047273961751,49.81810529825637,49.47639613115284,49.502681732177734,70162400,-0.001542370524857617
2019-04-25,AAPL,49.42383448353397,49.64606435188864,49.015213451557486,49.05344772338867,74172800,-0.009074942873186886
2019-04-26,AAPL,48.962644143257215,48.986541475636166,48.29833914079749,48.819271087646484,74596400,-0.00477390778040121
2019-04-29,AAPL,48.8431619425519,49.21832889107268,48.71412583535988,48.89334487915039,88818800,0.001517306380321104
2019-04-30,AAPL,48.522962145451295,48.60420724360658,47.57907583254568,47.95185089111328,186139600,-0.019256076473479156
2019-05-01,AAPL,50.15265814578386,51.4502022665524,49.997332787495154,50.30559158325195,259309200,0.049085502402888004
2019-05-02,AAPL,50.14309636224539,50.814569774451115,49.73447899755324,49.978214263916016,127985200,-0.006507771979863408
2019-05-03,AAPL,50.39400554281509,50.62101560310211,50.236291908679384,50.599510192871094,83569600,0.012431335094812423
2019-05-06,AAPL,48.81688504381932,49.90414816598109,48.62810922169415,49.81812286376953,129772400,-0.015442586817997483
2019-05-07,AAPL,49.19682655113943,49.56482140635094,47.99008418506328,48.47517013549805,155054800,-0.02695711221283592
2019-05-08,AAPL,48.24576721675841,49.06778584989546,48.20992486493828,48.48472595214844,105358000,0.00019712806832195007
2019-05-09,AAPL,47.88732616744576,48.19319303822912,46.9936228856528,47.96379470825195,139634400,-0.010744234058590152
2019-05-10,AAPL,47.35690393324207,47.699932750025205,46.241468231244326,47.29933166503906,164834800,-0.013853429388867244
2019-05-13,AAPL,45.02768010823459,45.4522632218253,43.86186824428685,44.55031967163086,229722400,-0.05811946800593193
2019-05-14,AAPL,44.71582667366113,45.50502664496142,44.475947773413296,45.25555419921875,146118800,0.015830066603023107
2019-05-15,AAPL,44.682248183691094,45.996783661906406,44.62227845271077,45.79768371582031,106178800,0.011979292402763742
2019-05-16,AAPL,45.555416235132,46.1695058149003,45.2987439793821,45.596195220947266,132125600,-0.004399534616713496
2019-05-17,AAPL,44.840576434921886,45.79289628812186,44.79979744713468,45.337127685546875,131516400,-0.005681779677997656
2019-05-20,AAPL,44.022583439754115,44.2216833962281,43.24537436800454,43.91943359375,154449200,-0.03127004651970544
2019-05-21,AAPL,44.43038323812373,45.097246483732384,44.30564514850796,44.761417388916016,113459200,0.019171098674775067
2019-05-22,AAPL,44.29605114614716,44.54792479480895,43.789906376836115,43.84507751464844,118994400,-0.020471645620732448
2019-05-23,AAPL,43.130243526508735,43.30775163815568,42.65288301437043,43.09666061401367,146118800,-0.017069576405349562
2019-05-24,AAPL,43.22618717622051,43.69155293690162,42.84717798618397,42.93113708496094,94858800,-0.003840750691456396
2019-05-28,AAPL,42.919141022494294,43.31973842722147,42.67686460222569,42.753623962402344,111792800,-0.004134833936666915
2019-05-29,AAPL,42.31943920201413,43.0222863504974,42.218690493477034,42.54972457885742,113924800,-0.004769171935558814
2019-05-30,AAPL,42.68645335841983,42.99349808518756,42.37940863165211,42.77041244506836,84873600,0.005186587419665489
2019-05-31,AAPL,42.27385840204581,42.69604761740094,41.976410902421904,41.995601654052734,108174400,-0.018115579128696546
2019-06-03,AAPL,42.12274047568568,42.679257675463774,40.84418537283394,41.57101821899414,161584400,-0.010110188170565748
2019-06-04,AAPL,42.08435951986085,43.13742786251342,41.86367134635014,43.09185028076172,123872000,0.036583950235616225
2019-06-05,AAPL,44.20489683406443,44.375212515342355,43.451677005554046,43.787506103515625,119093600,0.01614355889156327
2019-06-06,AAPL,43.917040941010214,44.490351515591904,43.69395160230855,44.430381774902344,90105200,0.014681714685164549
2019-06-07,AAPL,44.73981693459453,46.037562795872695,44.562308872858395,45.61297607421875,122737600,0.026616793555990226
2019-06-10,AAPL,46.01118070335726,46.8651491776644,45.965603117324754,46.19588851928711,104883600,0.012779531072909522
2019-06-11,AAPL,46.742814382224076,47.016276250741356,46.440568209735225,46.73081970214844,107731600,0.011579627538454762
2019-06-12,AAPL,46.52452002144053,47.00907650866019,46.390188399699355,46.58209228515625,73012800,-0.003182640876837617
2019-06-13,AAPL,46.70442865523664,47.20577475889717,46.440564018697366,46.57249450683594,86698400,-0.0002060400864254408
2019-06-14,AAPL,45.94881166438785,46.43816309120982,45.6489629895488,46.23426818847656,75046000,-0.007262362086053353
2019-06-17,AAPL,46.27264275521919,46.766796410926815,46.09753216640612,46.51012420654297,58676400,0.005966483927935418
2019-06-18,AAPL,47.028265415186674,48.045349745694665,46.82676799049305,47.603973388671875,106204000,0.023518517759086643
2019-06-19,AAPL,47.899027886783216,47.947006605902274,47.330515935793585,47.464847564697266,84496800,-0.0029225674680281033
2019-06-20,AAPL,48.06453565131109,48.12210790695719,47.50321988474283,47.846248626708984,86056000,0.008035442681910032
2019-06-21,AAPL,47.68793459006049,48.17968715515577,47.532011080987154,47.683135986328125,191202400,-0.003409099878518118
2019-06-24,AAPL,47.62556895969275,48.014175378981264,47.536814912325745,47.63516616821289,72881600,-0.0010060122331086996
2019-06-25,AAPL,47.599174310237565,47.79827426131573,46.84595461664959,46.913124084472656,84281200,-0.015157753017812636
2019-06-26,AAPL,47.44086806449979,48.213278691889236,47.340119329657185,47.92782211303711,104270000,0.02162929986792972
2019-06-27,AAPL,48.04535594715701,48.352404387611756,47.87264646102857,47.91342544555664,83598800,-0.00030038225910855587
2019-06-28,AAPL,47.65914765577803,47.855850150163235,47.268147459318946,47.47684097290039,124442400,-0.009111944483124801
2019-07-01,AAPL,48.73620556986202,49.052847539083054,48.13170959424332,48.34760284423828,109012000,0.0183407710684651
2019-07-02,AAPL,48.314018893927646,48.72661096961243,48.30202421469893,48.63065719604492,67740800,0.005854568482300149
2019-07-03,AAPL,48.76258510182862,49.04084551914324,48.621057421737504,49.03364944458008,45448000,0.008286794211120219
2019-07-05,AAPL,48.77938372352639,49.19437326324015,48.671435272736204,48.990474700927734,69062000,-0.0008805125488597909
2019-07-08,AAPL,48.17009358905108,48.311621297625926,47.594385546561455,47.9805908203125,101354400,-0.020613882326723232
2019-07-09,AAPL,47.78389160113407,48.33801145369314,47.69033894628985,48.27324676513672,82312000,0.006099465217513034
2019-07-10,AAPL,48.419568439175904,48.87053838474361,48.350001492610694,48.7505989074707,71588400,0.009888544366125629
2019-07-11,AAPL,48.769787040376364,49.02885673658535,48.3859829299003,48.39557647705078,80767200,-0.007282421926626204
2019-07-12,AAPL,48.56348883474135,48.93530190973537,48.50351910200883,48.76738739013672,70380800,0.0076827458241406354
2019-07-15,AAPL,48.95689612482575,49.38388038130091,48.93530789686365,49.225563049316406,67789600,0.009395124153654288
2019-07-16,AAPL,49.07682885609688,49.44144585045324,48.81536170381206,49.055240631103516,67467200,-0.0034600400211218796
2019-07-17,AAPL,48.947299141394076,49.19677163205839,48.76019385833028,48.77938461303711,56430000,-0.005623375087299043
2019-07-18,AAPL,48.93531137173736,49.38628502036882,48.86334694649109,49.33351135253906,74162400,0.011359855067828217
2019-07-19,AAPL,49.364688336820315,49.53500400468843,48.54190528146498,48.597076416015625,83717200,-0.014927681333299914
2019-07-22,AAPL,48.851352008775265,49.71011918227102,48.84175846024879,49.70772171020508,89111600,0.02285415864694751
2019-07-23,AAPL,50.00516578241916,50.113110574099615,49.72450419968296,50.096317291259766,73420800,0.00781760997456682
2019-07-24,AAPL,49.81565544008235,50.17067522082073,49.695715978727044,50.05553436279297,59966400,-0.0008140903497892982
2019-07-25,AAPL,50.1083129059347,50.19227200117714,49.59017350388009,49.65974044799805,55638400,-0.00790709598515682
2019-07-26,AAPL,49.77008000154202,50.30980760087417,49.6885220427725,49.83245086669922,70475600,0.003477875984511547
2019-07-29,AAPL,50.005164481793365,50.5280988040165,50.00036587821219,50.297813415527344,86693600,0.009338544276559002
2019-07-30,AAPL,50.0771296491696,50.41296238448018,49.72930589424204,50.08192825317383,135742800,-0.004292138120796873
2019-07-31,AAPL,51.91460524561304,53.10200539212989,50.68642611421521,51.10381317138672,277125600,0.02040426464905787
2019-08-01,AAPL,51.31010488877279,52.30080610324223,49.59257442379039,49.99796676635742,216071600,-0.021639215087935315
2019-08-02,AAPL,49.30231365683223,49.51820321863462,48.366787342006155,48.94009780883789,163448400,-0.021158239543279778
2019-08-05,AAPL,47.493632157235574,47.65194947419942,46.195886226790655,46.37819290161133,209572000,-0.0523477684338407
2019-08-06,AAPL,47.090632244363086,47.51282150446329,46.546106047444944,47.25614929199219,143299200,0.01893037083707405
2019-08-07,AAPL,46.87474815629385,47.87024436990751,46.49334149076343,47.745506286621094,133457600,0.010355414098707216
2019-08-08,AAPL,48.023760810487246,48.82255808256912,47.82945946381419,48.79856872558594,108038000,0.022055739290797405
2019-08-09,AAPL,48.47109445761,48.82264628400615,47.98710353990854,48.39645004272461,98478800,-0.008240378629189027
2019-08-12,AAPL,48.06657126313836,48.65169375794879,47.953399498178506,48.273651123046875,89927600,-0.002537353867263503
2019-08-13,AAPL,48.403679987994906,51.08126765927399,48.27365113393243,50.317962646484375,188874000,0.0423483924641761
2019-08-14,AAPL,48.9189725839154,49.70876470572773,48.781720309041134,48.820247650146484,146189600,-0.029765016657377186
2019-08-15,AAPL,48.991208974526174,49.395735021606384,48.07861143932295,48.577049255371094,108909600,-0.004981506782148815
2019-08-16,AAPL,49.18865448752808,49.88213190063552,49.08270614117341,49.723209381103516,110481600,0.02359468397734532
2019-08-19,AAPL,50.7152602275899,51.22332799188177,50.57319480881141,50.65024948120117,97654400,0.018644011752989575
2019-08-20,AAPL,50.7778762101982,51.37262873921867,50.643034186061826,50.65266418457031,107537200,4.767406664085705e-05
2019-08-21,AAPL,51.28593442790099,51.44485325555906,50.95123601147872,51.201656341552734,86141600,0.010838366862244042
2019-08-22,AAPL,51.334101142034214,51.63508911376229,50.74657203335387,51.1583251953125,89014800,-0.0008462840723585385
2019-08-23,AAPL,50.42871543468985,51.0595885775381,48.39885478134202,48.79375076293945,187272000,-0.04622071624404367
2019-08-26,AAPL,49.569103205973704,49.88935482276287,49.37647018489091,49.720802307128906,104174400,0.018999390899327562
2019-08-27,AAPL,50.05068309585326,50.216829027868954,49.00806042283192,49.159759521484375,103493200,-0.011283864290421719
2019-08-28,AAPL,49.14531464085439,49.53539385383809,48.95749845133117,49.48964309692383,63755200,0.006710439161023318
2019-08-29,AAPL,50.20478918362739,50.40223903898198,49.76173581076194,50.32759094238281,83962000,0.016931781945121127
2019-08-30,AAPL,50.6045065811856,50.67433417397629,49.891765447658244,50.2625846862793,84573600,-0.0012916623841172648
2019-09-03,AAPL,49.706350727227374,49.838786156000836,49.174206105477474,49.530574798583984,80092000,-0.014563713590621141
2019-09-04,AAPL,50.178296719193554,50.44075729707975,49.9206529766744,50.37092971801758,76752400,0.016966387384981907
2019-09-05,AAPL,51.047551146061835,51.521908401116775,50.92956255891965,51.35576248168945,95654800,0.019551609811156556
2019-09-06,AAPL,51.54117476635039,51.63026601944907,51.17035557259266,51.350948333740234,77449200,-9.374114445159787e-05
2019-09-09,AAPL,51.73139362490712,52.11665962264547,50.823616726041855,51.570064544677734,109237600,0.0042670333858962906
2019-09-10,AAPL,51.4954241740746,52.19853155211733,50.977726393493114,52.17926788330078,127111600,0.011813119568529151
2019-09-11,AAPL,52.50915023491731,53.867207580398954,52.42727872846515,53.83831024169922,177158400,0.031795048602615505
2019-09-12,AAPL,54.12967151186865,54.519750703833786,53.66253764416418,53.717918395996094,128906800,-0.0022361742997253353
2019-09-13,AAPL,52.973889160156254,53.16411196368747,52.256334781209006,52.67290115356445,159053200,-0.019453792582356133
2019-09-16,AAPL,52.42728016772022,53.0051791933835,52.38634625045487,52.94979476928711,84632400,0.005256851429455089
2019-09-17,AAPL,52.96424304289899,53.17132287538397,52.76197637165238,53.142425537109375,73274800,0.0036379889414415167
2019-09-18,AAPL,53.22911979676367,53.66013662625414,52.8390405643594,53.640872955322266,101360000,0.009379463078229788
2019-09-19,AAPL,53.45787075149218,53.8792539149976,53.0629746766596,53.20504379272461,88242400,-0.008124945374409887
2019-09-20,AAPL,53.30616350506077,53.5902943259236,52.364672449316515,52.427276611328125,221652400,-0.014618297927288637
2019-09-23,AAPL,52.72105306097819,52.935356352596806,52.40802483158133,52.665672302246094,76662000,0.004547169075466595
2019-09-24,AAPL,53.22189425113329,53.57344980178492,52.29726012839584,52.415245056152344,124763200,-0.00475503748735151
2019-09-25,AAPL,52.624730470874646,53.335061251581074,52.28521520368025,53.22188949584961,87613600,0.01538950049423815
2019-09-26,AAPL,52.973874779669096,53.20021828704927,52.6921505228775,52.9473876953125,75334000,-0.0051576861163209475
2019-09-27,AAPL,53.10390288400387,53.20503806562803,52.318927655185426,52.68974685668945,101408000,-0.004865978282170391
2019-09-30,AAPL,53.19058903122688,54.07669946621,53.16410194467161,53.92981719970703,103909600,0.02353532550441817
2019-10-01,AAPL,54.1946912167675,54.953179424877604,53.98520109304119,54.07910919189453,139223200,0.002768264383961494
2019-10-02,AAPL,53.71069169360131,53.835903696933144,52.475436095721044,52.723453521728516,138449200,-0.02506801037264872
2019-10-03,AAPL,52.595844552750556,53.205047636234426,51.801239183502645,53.17133712768555,114426000,0.008494959568087657
2019-10-04,AAPL,54.331930250207414,54.77739383312959,53.910547170101694,54.66181182861328,138478800,0.028031544464426572
2019-10-07,AAPL,54.483635874503506,55.364925801166926,54.38009410896721,54.673858642578125,122306000,0.00022038812036839772
2019-10-08,AAPL,54.37527742104487,54.91464544187616,54.01649848462692,54.03335189819336,111820000,-0.011715045549866465
2019-10-09,AAPL,54.6666374206543,54.84963677919844,54.3319389532385,54.6666374206543,74770400,0.011720270910717145
2019-10-10,AAPL,54.88334953910222,55.48773574425298,54.73165409816712,55.40345764160156,113013600,0.01347842588666115
2019-10-11,AAPL,56.09211532003962,57.22142273038948,55.938009631955445,56.87709426879883,166795600,0.02659827905922496
2019-10-14,AAPL,56.56164868588965,57.33940411972234,56.506267937152586,56.79521560668945,96427600,-0.001439571819938923
2019-10-15,AAPL,56.92043216170895,57.223826687854974,56.556840046506,56.66278839111328,87360000,-0.002331661464114121
2019-10-16,AAPL,56.19324969007197,56.64353019818746,56.15231576645595,56.43404006958008,73903200,-0.00403701137957202
2019-10-17,AAPL,56.60739027723979,56.862627405262856,56.229351419932506,56.653141021728516,67585200,0.0038824254276017545
2019-10-18,AAPL,56.48700320901485,57.20696762575861,56.414765374444315,56.92524337768555,97433600,0.004802952688054418
2019-10-21,AAPL,57.19252621915649,58.028069045974206,57.14436888293073,57.9124870300293,87247200,0.017342809512356894
2019-10-22,AAPL,58.068999861135396,58.31942020062354,57.69818067626545,57.780052185058594,82293600,-0.002286809836055448
2019-10-23,AAPL,58.295342884612566,58.56984372572113,58.08344620931156,58.55539321899414,75828800,0.013418835819882569
2019-10-24,AAPL,58.87565141775758,58.94548268184734,58.225518160528814,58.65171813964844,69275200,0.0016450221808612664
2019-10-25,AAPL,58.55058944666946,59.410209189237406,58.483168434474706,59.37409210205078,73477200,0.012316330796693586
2019-10-28,AAPL,59.576359658797315,60.01700652675471,59.40780711552205,59.968849182128906,96572800,0.010017114519509152
2019-10-29,AAPL,59.949565764169066,60.1373819182686,58.408509198693714,58.58187484741211,142839600,-0.02312824664192692
2019-10-30,AAPL,58.93584295422127,59.0658717968088,58.0810401770053,58.57465744018555,124522000,-0.00012320205260352157
2019-10-31,AAPL,59.533007204842754,59.997730814775515,57.12991687660738,59.89900588989258,139162000,0.02260958079113662
2019-11-01,AAPL,60.08682455950664,61.62547480632661,59.99532672153504,61.59899139404297,151125200,0.028380863403231427
2019-11-04,AAPL,61.96258718112971,62.087802885565,61.493050334515786,62.00352478027344,103272000,0.006567207953823484
2019-11-05,AAPL,61.895153739341644,62.16965825317563,61.71938149469798,61.91442108154297,79897600,-0.0014370747315775034
2019-11-06,AAPL,61.82773476760937,62.001104111421654,61.49062975140166,61.9409065246582,75864400,0.00042777502644097964
2019-11-07,AAPL,62.48914366890488,62.877983882065635,62.336989123337645,62.65578842163086,94940400,0.011541353478384586
2019-11-08,AAPL,62.47708467107469,62.899733003606,62.03270102303287,62.8272819519043,69986400,0.0027370740133281224
2019-11-11,AAPL,62.38286062942709,63.389973981262386,62.37803301845945,63.32476806640625,81821200,0.007918313494490903
2019-11-12,AAPL,63.16779385877103,63.467275330366334,63.01564668730592,63.266815185546875,87388800,-0.0009151692557105573
2019-11-13,AAPL,63.06638173315607,63.947903979144904,63.05189152191041,63.8730354309082,102734400,0.00958196241716025
2019-11-14,AAPL,63.69913320290586,63.972044412574895,63.300637729934714,63.43105697631836,89182800,-0.006919640684180939
2019-11-15,AAPL,63.68221857315436,64.18939792465517,63.52040880635377,64.1845703125,100206400,0.011879249252664259
2019-11-18,AAPL,64.194214713577,64.5878824646566,63.81504453731903,64.50818634033203,86703200,0.0050419598706732405
2019-11-19,AAPL,64.70141683000237,64.72556963603644,64.09522340983646,64.31258392333984,76167200,-0.0030322107640762264
2019-11-20,AAPL,64.13142705771119,64.26183889908727,62.89004548094563,63.56386947631836,106234400,-0.011641803226471903
2019-11-21,AAPL,63.68464070911663,63.76192673163728,63.07843998622149,63.278900146484375,121395200,-0.004483196699347491
2019-11-22,AAPL,63.418971879126275,63.56146383115527,62.99632363533841,63.22334671020508,65325200,-0.0008779140622023895
2019-11-25,AAPL,63.447939345332685,64.3487863573065,63.402051241454195,64.33187866210938,84020400,0.017533585448828548
2019-11-26,AAPL,64.46956816933967,64.5227013961537,63.39724840665777,63.829559326171875,105207600,-0.00780824913532896
2019-11-27,AAPL,64.14109019477613,64.72072793178671,64.07588426604244,64.6869125366211,65235600,0.01343191492311746
2019-11-29,AAPL,64.3874438018525,64.72556092964365,64.21838155275661,64.54442596435547,46617600,-0.0022027109762730035
2019-12-02,AAPL,64.54925187400944,64.78593754242002,63.626676743316004,63.79814910888672,94487200,-0.011562220041756666
2019-12-03,AAPL,62.38528537811694,62.67993183018835,61.89743127928363,62.660614013671875,114430400,-0.017830220956306597
2019-12-04,AAPL,63.051878115422895,63.59286554130576,62.95768439195174,63.213687896728516,67181600,0.008826499576527702
2019-12-05,AAPL,63.708779372596254,64.21595864852094,63.45277592891601,64.14108276367188,74424400,0.014670792004074062
2019-12-06,AAPL,64.5999675690065,65.45009156626506,64.55648958196065,65.38005065917969,106075600,0.019316292181608352
2019-12-09,AAPL,65.20858698429703,65.40179466423844,63.97928524744854,64.46472930908203,128042400,-0.014000009802212388
2019-12-10,AAPL,64.87047211517775,65.22549695147708,64.20872067904382,64.84149169921875,90420400,0.00584447331393112
2019-12-11,AAPL,64.92119770407935,65.47426529397245,64.84632916134645,65.39456176757812,78756800,0.008529570401077491
2019-12-12,AAPL,64.67242071287119,65.82685380522655,64.56132667656246,65.56118774414062,137310400,0.002548009682436847
2019-12-13,AAPL,65.56120025624476,66.48861047070119,65.43319849834741,66.45238494873047,133587600,0.013593365758836295
2019-12-16,AAPL,66.89918032393605,67.81451774298293,66.8943527115529,67.58990478515625,128186000,0.01711781807836399
